"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1892695803426439277","Thu Feb 20 22:00:18 +0000 2025","19","Trust anecdotes over randomized controlled trials. Controversial? Yes. But when thousands of people share the same experience that's not a coincidence. That's data Big Science™ ignores.","1892695803426439277","","","en","Scottsdale, AZ","1","2","5","https://x.com/realPatrickJr/status/1892695803426439277","14105788","realPatrickJr"
"890624135482679296","Thu Jul 27 17:25:15 +0000 2017","88","What Are Big Data Analytics #AI #MachineLearning #BigData #ML #martech #tech https://t.co/BIMeWxqWtB https://t.co/N5MIjqLWiq","890624135482679296","https://pbs.twimg.com/media/DFwhy3nWsAADVt4.jpg","","en","","3","0","126","https://x.com/DeepLearn007/status/890624135482679296","841437061","DeepLearn007"
"1892908727411384805","Fri Feb 21 12:06:23 +0000 2025","1723"," THE NEXT BIG THING IN CRYPTO! Smart money is already paying attention! $CDD combines AI + On-Chain Data + Institutional Insights to give traders the ultimate edge! Don t sleep on this game-changer! Buy CDD Token on LBANK https://t.co/VZTBXDrFuW #Bitcoin #BTC https://t.co/YXI0iXTX0g","1892908727411384805","https://pbs.twimg.com/media/GkT2cnXXgAE0IQN.jpg","","en","","0","122","324","https://x.com/KateMillerGems/status/1892908727411384805","1539807698","KateMillerGems"
"1894123226197897596","Mon Feb 24 20:32:22 +0000 2025","33","Biggest $BTC crash will start this week... Sales of $BTC ETF theft of $1.5B from ByBit etc. After analyzing market data I was shocked... Here is why $BTC crash &amp; news confirming it https://t.co/cp6hRkfoqX","1894123226197897596","https://pbs.twimg.com/media/GklFqGdXMAAYxf1.png","","en","My tg channel →","1","18","14","https://x.com/0xklarck/status/1894123226197897596","1745177143535861760","0xklarck"
"1894351392203997477","Tue Feb 25 11:39:01 +0000 2025","0","Top 1000+ Big Data Interview Question and Answers https://t.co/BuyeVEcNTu #bigdata #apachespark #hadoop #programming #programmer #developer #code #codinglife #tech #100DaysOfCode #100daysofcodechallenge #100DaysOfMLCode #datascience #machinelearning #python #iot #cloud #ai https://t.co/e3TdH927tD","1894351392203997477","https://pbs.twimg.com/media/GkoWjV7WQAAsy0o.jpg","","en","Mumbai, India","0","0","0","https://x.com/bigdata_engnr/status/1894351392203997477","4375073113","bigdata_engnr"
"1893801763842707667","Sun Feb 23 23:15:00 +0000 2025","7","Check it. Blockchain s next big breakthroughs: What to watch https://t.co/ZZJKD4BULU via @cointelegraph #tech #digital #data #privacy","1893801763842707667","","","en","Tokyo-to, Japan","0","0","5","https://x.com/kuriharan/status/1893801763842707667","135922295","kuriharan"
"1892265998754980207","Wed Feb 19 17:32:25 +0000 2025","60","Given only the attached 12z observed data from the morning of a severe weather event where would you target for the best chance of seeing tornadoes? No spoiling the day if you recognize it. Big trough in bio. Answers at ~6:00pm EST https://t.co/Rdflra6O70","1892265998754980207","https://pbs.twimg.com/media/GkKt5DrWwAAY4PM.jpg","","en","Connecticut, USA","1","57","2","https://x.com/oldscarf1stweek/status/1892265998754980207","1708452054","oldscarf1stweek"
"1894025380912316642","Mon Feb 24 14:03:34 +0000 2025","59","Apple Plans Big New Factory in US Microsoft Cuts Data Centers https://t.co/sELJFe24i7","1894025380912316642","","","en","The North","2","2","6","https://x.com/JG_Nuke/status/1894025380912316642","17802669","JG_Nuke"
"1893516477149401310","Sun Feb 23 04:21:22 +0000 2025","269","85.65 GB Paid Courses Collection FREE for 1000 people! Data Science Python AI Java Big Data Analytics ️ Google Cloud ML &amp; DL Ethical Hacking How to get it: 1️⃣ Follow 2️⃣ Like &amp; RETWEET 3️⃣ Reply Send https://t.co/PFeRf7p8Ba","1893516477149401310","https://pbs.twimg.com/media/GkcfM1WWoAA0vZ7.jpg","","en","Dhaka, Bangladesh","1","253","157","https://x.com/Kawsar_Ai/status/1893516477149401310","1795168540229763075","Kawsar_Ai"
"1891725115026702350","Tue Feb 18 05:43:08 +0000 2025","26","Time to shout it out with the #UyayivubelaChallenge this February! Head over to TikTok record your loudest proudest video of your school singing our war cries and stand a chance to WIN BIG - including data jerseys and so much more! HOW TO ENTER: - Record a video of your https://t.co/RTuJQGxg5B","1891725115026702350","https://pbs.twimg.com/ext_tw_video_thumb/1891721984498896896/pu/img/l_Z7zK6g08QdO9Uc.jpg","","en","South Africa","1","3","6","https://x.com/AmaZuluFootball/status/1891725115026702350","161877435","AmaZuluFootball"
"1891678301158039982","Tue Feb 18 02:37:07 +0000 2025","26","Flexible Transparent LED Film Display Screen via @FrRonconi #Innovation #EmergingTech #Tech #Technology cc: @bigdata @paula_piccard @iainljbrown https://t.co/3WqUIbPsAp","1891678301158039982","https://pbs.twimg.com/ext_tw_video_thumb/1891678278991122432/pu/img/HZMGDrWMpJOrlBWD.jpg","","en","The Netherlands","0","0","9","https://x.com/Ronald_vanLoon/status/1891678301158039982","555031989","Ronald_vanLoon"
"1894271845202862172","Tue Feb 25 06:22:56 +0000 2025","0","Data-driven organizations need fast efficient ways to turn raw #data into insights. #GoogleCloud's #BigQueryML brings powerful #ML tools directly to your data warehouse enabling rapid and accurate analysis of massive datasets https://t.co/z8PERaFxgF #kartaca #cloud https://t.co/mNQTx1vM2X","1894271845202862172","https://pbs.twimg.com/media/GknN0RYXAAAGBee.jpg","","en","İstanbul, Türkiye","0","0","0","https://x.com/KartacaOfficial/status/1894271845202862172","582679073","KartacaOfficial"
"1894041612608495951","Mon Feb 24 15:08:04 +0000 2025","1","1⃣0⃣ DADES DEL PARTIT DEL NÀSTIC Aquestes són les 10 dades (curiositats estadístiques dades històriques etc.) de la derrota del @NASTICTARRAGONA a Ourense ⬇️ https://t.co/OgGOprrP0r","1894041612608495951","https://pbs.twimg.com/media/Gkj5zVQWYAAmOsu.jpg","","ca","bigdatanastic@gmail.com","0","1","0","https://x.com/BigData_Nastic/status/1894041612608495951","1681568676179320833","BigData_Nastic"
"1894457457172517253","Tue Feb 25 18:40:29 +0000 2025","19","How hydrogen is proving to be a solution for the large amounts of energy needed to power AI data centers https://t.co/VCzo1TFLmh","1894457457172517253","","","en","California","2","1","10","https://x.com/HydrogenCA/status/1894457457172517253","1219762221997158400","HydrogenCA"
"1892721900171706449","Thu Feb 20 23:44:00 +0000 2025","50","Birding is a growing hobby nationwide especially since the pandemic and U.S. birders are an impressive economic force according to the latest federal data. https://t.co/63nrmjSEIC","1892721900171706449","","","en","U.S.","1","0","6","https://x.com/audubonsociety/status/1892721900171706449","19711765","audubonsociety"
"1892835396595118129","Fri Feb 21 07:15:00 +0000 2025","36"," Big News! We ve teamed up with @Gamerboom_ a gaming data layer driven by an AI tagging system aiming to bring billions into Web3! To celebrate GamerBoom is giving away 10GTD+20FCFS whitelist spots for Perceptron NFT! Win a whitelist spot! 1️⃣ Follow @GamerBoom_ &amp; https://t.co/6hzsWkBt5I","1892835396595118129","https://pbs.twimg.com/media/GkSreoBbUAAeUPT.jpg","","en","","0","17","30","https://x.com/TelgatherGames/status/1892835396595118129","1803293133909979136","TelgatherGames"
"1894407678232785180","Tue Feb 25 15:22:41 +0000 2025","6","WOW EARN x @PathPulse_ai We're thrilled to partner with https://t.co/0d5b7MTH11 an innovative platform combining AI big data and mobility to revolutionize smart cities! What is https://t.co/0d5b7MTH11? It s building a central nervous system for cities using real-time https://t.co/eQWaOTZIL8","1894407678232785180","https://pbs.twimg.com/media/GkpJvMPWAAA6Y7d.jpg","","en","ION","1","0","2","https://x.com/Maestro_Ice_man/status/1894407678232785180","1825443941891584001","Maestro_Ice_man"
"1893006234107682898","Fri Feb 21 18:33:51 +0000 2025","33","TRADINGVIEW JUST DROPPED 3 000+ NEW CRYPTO TOKENS WHAT'S THE PLAY? Now tracking 4 000+ cryptocurrencies TradingView is giving traders a wider field to analyze chart and strategize. With USD-based pricing &amp; deeper data filters this is a big win for traders looking beyond the https://t.co/oXJEMJ8btU","1893006234107682898","https://pbs.twimg.com/media/GkVPDNVWcAAtmV2.jpg","","en","","0","24","1","https://x.com/Crypto_TownHall/status/1893006234107682898","233722442","Crypto_TownHall"
"1894720927495081997","Wed Feb 26 12:07:25 +0000 2025","6"," What s next for Project Nostradamus? Big moves ahead! After launching the Nostradamus TG App we re doubling down on new features over the next 3 weeks: Auto-Trading Let AI handle your trades Research &amp; Fundamentals Deep insights for every coin On-Chain Data https://t.co/a5u4KsYxZH","1894720927495081997","https://pbs.twimg.com/media/Gktmo9lW4AA1xtN.jpg","","en","Base","0","5","3","https://x.com/Nostradamu_ai/status/1894720927495081997","1863665959841697797","Nostradamu_ai"
"1047197812151205888","Tue Oct 02 18:53:09 +0000 2018","163","The State of #BigData in 2018 [Infographic by @unraveldata] https://t.co/XJej9AR8T8 @insideBigData #DataScience #AI #MachineLearning #DeepLearning Cc @schmarzo @evankirstel @BigDataGal @KirkDBorne @DiegoKuonen @terence_mills @antgrasso @andi_staub @MikeQuindazzi @SpirosMargaris https://t.co/dCQSRoc9Kj","1047197812151205888","https://pbs.twimg.com/media/DohkuG5XkAAclNH.jpg","","en","Marseille, France","9","3","166","https://x.com/ipfconline1/status/1047197812151205888","705539763349164032","ipfconline1"
"1892187662464757906","Wed Feb 19 12:21:08 +0000 2025","8","This week our Data Analytics participants are exploring BIG DATA with R programming! They re mastering data analysis visualization and manipulation. Want to stay updated on their journey and learn more about our programs? Follow us to stay updated! #Rprogramming #BigData https://t.co/QNxFZIbeaK","1892187662464757906","https://pbs.twimg.com/media/GkJmk3jWIAAG8wG.jpg","","en","Abuja, Nigeria","0","0","5","https://x.com/DataLead_Africa/status/1892187662464757906","906421950410608641","DataLead_Africa"
"1892233057056260350","Wed Feb 19 15:21:31 +0000 2025","155","Encrypted decentralised storage of your personal mobile data. I don't think many understand how big this is for the US government and large multinationals trying to protect themselves from corporate espionage. This is huge. This is a blockchain native win. #WorldMobile $WMTX https://t.co/P4LFRtmMay","1892233057056260350","https://pbs.twimg.com/media/GkKPloGXoAEZqrT.jpg","","en","Zanzibar","4","4","28","https://x.com/TheADAApe/status/1892233057056260350","2465974779","TheADAApe"
"1892664166671917314","Thu Feb 20 19:54:35 +0000 2025","67","#ICP is the one and only #AI and Big Data project here‼️","1892664166671917314","","","en","Singapore","1","9","7","https://x.com/icphub_SG/status/1892664166671917314","1685969853306601472","icphub_SG"
"1891857986814910943","Tue Feb 18 14:31:07 +0000 2025","24","Big moment for the agentic internet - @recallnet (by @textileio and @3boxlabs) is building infrastructure to allow agents to better transact in data and information on behalf of users. Check them out below ","1891857986814910943","","","en","150k+ fintech people read ➡️","0","2","3","https://x.com/NikMilanovic/status/1891857986814910943","174137479","NikMilanovic"
"1894311376396718236","Tue Feb 25 09:00:01 +0000 2025","33","Data is at the heart of modern agriculture but how secure is it? What do you think is the biggest threat to data security in the agri-tech supply chain?","1894311376396718236","","","en","","0","8","11","https://x.com/AgriDexPlatform/status/1894311376396718236","1491251276008820738","AgriDexPlatform"
"1892564350864409031","Thu Feb 20 13:17:58 +0000 2025","1569","$KAITO airdrop might be the biggest leak of KOLS wallets ever. I analysed who claimed sort by allocation and BAM you have a huge list of influencers wallets. Some data and the dashboard to track the airdrop live https://t.co/pDK5TP1o5G","1892564350864409031","https://pbs.twimg.com/media/GkO7OUwXsAAKKQI.png","","en","","33","114","131","https://x.com/dethective/status/1892564350864409031","1589216608395968513","dethective"
"1892228806032695644","Wed Feb 19 15:04:37 +0000 2025","43","China is already in 2030. A #Robot waiter at a gas station in Lingang Shanghai. #AI #IoT #5G #NLP #MachineLearning #Bigdata #Tech #innovation #DeepLearning Cc: @jblefevre60 @Nicochan33 @mvollmer1 @Khulood_Almani @Hana_ElSayyed @FrRonconi @CurieuxExplorer @pierrepinna https://t.co/4cy8anSg85","1892228806032695644","https://pbs.twimg.com/ext_tw_video_thumb/1892228771081555968/pu/img/Alhbb9a3NqkCj_47.jpg","","en","","1","1","22","https://x.com/Fabriziobustama/status/1892228806032695644","326229600","Fabriziobustama"
"1893557130101182649","Sun Feb 23 07:02:55 +0000 2025","648","KSC town: Third mumbai India's next big commercial and Data hub? Why is it so important? Let's discuss First we will have to back in 1972: the formation of navi mumbai to decongest Mumbai city and reduce it's burden but it failed to do it due to following reason: (1/n) https://t.co/l2intQ99m1","1893557130101182649","https://pbs.twimg.com/media/GkdEK5gXQAE7F6-.jpg","","en","","7","15","71","https://x.com/vishwagurubhar/status/1893557130101182649","1522615708625956864","vishwagurubhar"
"1894002587243831450","Mon Feb 24 12:33:00 +0000 2025","312","Data yar villa Muna godiya big boss @Mohsally start dropping your numbers https://t.co/rrKuJ6vDRI","1894002587243831450","https://pbs.twimg.com/media/GkjZTseXkAEFPiH.jpg","","en","","4","132","17","https://x.com/Social_Ustaxx/status/1894002587243831450","2249400719","Social_Ustaxx"
"1891862057504428131","Tue Feb 18 14:47:18 +0000 2025","162","치보님 하와이서 오래 오래 사세요 @RealChickenBoy9 https://t.co/zsUGMgMrOZ","1891862057504428131","https://pbs.twimg.com/media/GkE-g3Nb0AAW9Je.jpg","","ko","Seoul","0","13","9","https://x.com/drmusician1/status/1891862057504428131","936219800","drmusician1"
"1891979005961830718","Tue Feb 18 22:32:00 +0000 2025","72","","1891979005961830718","","","art","Seoul","0","6","12","https://x.com/drmusician1/status/1891979005961830718","936219800","drmusician1"
"1892258636321476841","Wed Feb 19 17:03:10 +0000 2025","16","Today we're launching one of our biggest updates to Equals. Introducing Equals Infinity GONE are the limits to how much data you can work with a spreadsheet. Starting now you can connect Equals directly to your database (or other SaaS tools) and pull down the biggest https://t.co/fb7SJ8S2nB","1892258636321476841","https://pbs.twimg.com/ext_tw_video_thumb/1892258321740271616/pu/img/rs7LTruFkleyReSr.jpg","","en","","1","2","1","https://x.com/bobbypinero/status/1892258636321476841","1209289981","bobbypinero"
"1893276336237482414","Sat Feb 22 12:27:08 +0000 2025","84","To even buy data is becoming a big deal in this country let me share some of this data. Drop your phone numbers. https://t.co/N7W4B4Uvuh","1893276336237482414","https://pbs.twimg.com/media/GkZEyWuXwAEoIGu.jpg","","en","","3","57","5","https://x.com/AbjaFCB/status/1893276336237482414","978511668807421952","AbjaFCB"
"1892230354691293630","Wed Feb 19 15:10:47 +0000 2025","105"," We've been cooking something special... I'm excited to share #GraniteVision from @IBMResearch - a compact 2B parameter vision-language model that's punching above its weight(s) in visual document understanding! Small model smart data big results! #AI #VLM #Multimodal https://t.co/LauEgPEsf2","1892230354691293630","https://pbs.twimg.com/media/GkJBAcLXoAAoK1C.png","","en","","5","5","22","https://x.com/Eli_Schwartz/status/1892230354691293630","30731557","Eli_Schwartz"
"1891645922653720739","Tue Feb 18 00:28:27 +0000 2025","62","TECH IMPACT with @EvanKirstel is for business owners understanding the advances and disruption of new technologies from Blockchain to artificial intelligence to machine learning to Big Data is crucial for the survival of their businesses. Tech Impact aims to help you and https://t.co/7ispMj8ZMp","1891645922653720739","https://pbs.twimg.com/amplify_video_thumb/1891645740692246529/img/mAl8UYKUFLfDZHTb.jpg","","en","Boston, MA","3","2","27","https://x.com/EvanKirstel/status/1891645922653720739","35203319","EvanKirstel"
"1892600400122929631","Thu Feb 20 15:41:12 +0000 2025","59","GM if you GM! Big day Big opportunities Let s get after it! https://t.co/YsAYhX0xuC","1892600400122929631","https://pbs.twimg.com/tweet_video_thumb/GkPeBreaYAAOo9Q.jpg","","en","Crypto Heaven","0","31","1","https://x.com/Soka_Data/status/1892600400122929631","775458149654368256","Soka_Data"
"1893115052787748906","Sat Feb 22 01:46:15 +0000 2025","98","Big news I ve launched https://t.co/HNfj0GDp8y to help business owners and individuals automate repetitive tasks and streamline their daily lives. Manual work slows down productivity but automation can handle workflows data management and customer interactions efficiently.","1893115052787748906","","","en","","0","14","13","https://x.com/TheVoidMartinez/status/1893115052787748906","1846347378728521728","TheVoidMartinez"
"1891854329889374647","Tue Feb 18 14:16:35 +0000 2025","71","CALLING IT QUITS: The acting head of the federal agency resigned over the weekend following alleged clashes with @elonmusk who revealed Social Security data that the billionaire claimed might be the biggest fraud in history. More details. https://t.co/3gAz1cDfS5 https://t.co/7IbAg0A3sf","1891854329889374647","https://pbs.twimg.com/media/GkE3fLHWUAEnJdu.jpg","","en","New York, NY","2","10","25","https://x.com/FoxBusiness/status/1891854329889374647","56413858","FoxBusiness"
"1893145736403132907","Sat Feb 22 03:48:11 +0000 2025","159","Deleting this soon because it's pure gold 𝗣𝗮𝗶𝗱 𝗖𝗼𝘂𝗿𝘀𝗲𝘀 𝗙𝗥𝗘𝗘 Artificial Intelligence Machine Learning Cloud Computing Ethical Hacking Data Analytics AWS Cert Data Science BIG DATA Python MBA Get access now: 1️⃣ Follow 2️⃣ Like &amp; RT 3️⃣ Reply Send https://t.co/hAnlMsy9Pp","1893145736403132907","https://pbs.twimg.com/media/GkXOA5zaoAETlOC.jpg","","en","","1","124","75","https://x.com/sofol_ai/status/1893145736403132907","1797572618977181696","sofol_ai"
"1894417673821306895","Tue Feb 25 16:02:25 +0000 2025","104","Remember how much China wants our data even hacking us to get it; and how big Musk s business interests are in China ","1894417675448660015","","SenWhitehouse","en","Rhode Island","5","132","29","https://x.com/SenWhitehouse/status/1894417675448660015","242555999","SenWhitehouse"
"1891945101355569217","Tue Feb 18 20:17:17 +0000 2025","20","SSRIs are overprescribed. Drug companies push them with slick ads and dodgy studies convincing us normal stress or sadness needs a pill. The result? Big profits skewed data and an overmedicated world. https://t.co/J8H3FQrzNy","1891945101355569217","https://pbs.twimg.com/media/GkGKCzvWYAAXHoV.jpg","","en","Vault 33","1","3","2","https://x.com/tvd33c/status/1891945101355569217","1485159692175228930","tvd33c"
"1893451009097109711","Sun Feb 23 00:01:13 +0000 2025","335","Remember when everyone was making a big deal about these town halls? Turns out that I was 100% right and certain people can shut up now.","1893451009097109711","","","en","","1","10","67","https://x.com/RealPData/status/1893451009097109711","1508627477224112129","RealPData"
"1892577625396187374","Thu Feb 20 14:10:42 +0000 2025","201","What is your favourite AI &amp; Big Data #Altcoin anon? @NEARProtocol ( $NEAR ) @dfinity ( $ICP ) @getgrass_io ( $GRASS ) @origin_trail ( $TRAC ) @iEx_ec ( $RLC ) @PhalaNetwork ( $PHA ) @_Qubic_ ( $QUBIC ) @Chain_GPT ( $CGPT ) What's the next-gen AI project anon? https://t.co/hX4OWRGn4J","1892577625396187374","https://pbs.twimg.com/media/GkPJSkUXIAAeq17.jpg","","en","Request a research →","15","97","31","https://x.com/HouseofChimera/status/1892577625396187374","1044164759610957824","HouseofChimera"
"828687266633699329","Mon Feb 06 19:30:15 +0000 2017","99","#BigData is NOT about BIG! it's about everything now being measured quantified &amp; tracked: https://t.co/12WMXaaS56 #IoT RT: @KirkDBorne https://t.co/HWiMqMOKpP","828687266633699329","https://pbs.twimg.com/media/C4AWVcgWIAAqysC.jpg","","en","Oslo, Norge","5","2","129","https://x.com/cloudpreacher/status/828687266633699329","4133370832","cloudpreacher"
"1893590614228230201","Sun Feb 23 09:15:58 +0000 2025","714","Mtn and Airtel don almost commot cloth for my body thank God for this 5Gb for 900 naira 30days data plan wey I discover https://t.co/QOa1zIpMQg","1893590614228230201","https://pbs.twimg.com/media/GkdinTCXwAArTB7.jpg","","en","","7","70","42","https://x.com/47kasz/status/1893590614228230201","1498612549423714305","47kasz"
"1894727384860934208","Wed Feb 26 12:33:05 +0000 2025","1","Just published - lay abstract for ASMBI article Modelling Task Durations Towards Automated Big Data Process Mining (Malcolm Faddy Lingkai Yang Sally McClean Mark Donnelly Kashaf Khan &amp; Kevin Burke) #openaccess https://t.co/7NMMvSupNh https://t.co/8W2EjTo4Om","1894727384860934208","","","en","Oxford","0","0","0","https://x.com/StatisticsViews/status/1894727384860934208","901956217","StatisticsViews"
"1893322697490256067","Sat Feb 22 15:31:21 +0000 2025","35","The Future is now #Robotics #AI #Stargateai #IoT #5G #NLP #MachineLearning #Bigdata #FutureofWork #Tech Cc: @jblefevre60 @Nicochan33 @pierrepinna @Khulood_Almani @mvollmer1 @CurieuxExplorer @FrRonconi @Hana_ElSayyed @sallyeaves @EvanKirstel @enilev @Eli_Krumova @fogle_shane https://t.co/Sw8U9MZxUZ","1893322697490256067","https://pbs.twimg.com/ext_tw_video_thumb/1893322652439248896/pu/img/1duYYLGJofVRXOVZ.jpg","","en","","3","3","21","https://x.com/Fabriziobustama/status/1893322697490256067","326229600","Fabriziobustama"
"1891706910803366246","Tue Feb 18 04:30:48 +0000 2025","895","data from 160 000+ adults concluded a big home library gave teens skills equivalent to college graduates https://t.co/In46k1JS4b","1891706910803366246","https://pbs.twimg.com/media/GkCxaLlaoAAsUrS.jpg","","en","Greenland","7","30","249","https://x.com/EkoLovesYou/status/1891706910803366246","1585814409842425856","EkoLovesYou"
"1892065537318113715","Wed Feb 19 04:15:51 +0000 2025","27"," New Collaboration: TradingBaseAI x Pixiland! We re excited to announce our partnership with TradingBaseAI a cutting-edge data service platform that leverages big data and AI to provide intelligent trading solutions within the WEB3 ecosystem. What is https://t.co/sXbraGhtn8","1892065537318113715","https://pbs.twimg.com/media/GkH3k5uaAAYxNxY.jpg","","en","","1","5","2","https://x.com/pixilandsocial/status/1892065537318113715","1838800443381870592","pixilandsocial"
"1892683426605543836","Thu Feb 20 21:11:07 +0000 2025","94","$NU with 50% YoY growth and expanding margins across the board. However this was a big miss on revenue ($3.17B estimated) and EPS. QoQ growth is basically flat which was very unexpected Wall Street doesn't like it with a -7% move AH","1892683426605543836","","","en","United States","1","18","5","https://x.com/DataDInvesting/status/1892683426605543836","1527430369183531008","DataDInvesting"
"1894507914599055754","Tue Feb 25 22:00:59 +0000 2025","92","Big. LLMs can now continuously learn and improve based on live data. Crossing Minds just launched RAGSys a real-time KPI-driven retrieval engine that lets LLMs self-improve without manual fine-tuning or retraining. You can use it with any LLM (OpenAI Anthropic or https://t.co/L2H7fLqGV5","1894507914599055754","https://pbs.twimg.com/ext_tw_video_thumb/1894507810437689344/pu/img/8zbEcBQT3JieHgcQ.jpg","","en","Signup (It's Free) →","1","3","13","https://x.com/LiorOnAI/status/1894507914599055754","931470139","LiorOnAI"
"1892862031302189267","Fri Feb 21 09:00:50 +0000 2025","0"," Los datos son el nuevo oro pero pocos saben cómo extraerlos Las empresas necesitan expertos en #BigData y #BusinessIntelligence pero la escasez de profesionales es real. Si no te formas tú otro lo hará. https://t.co/9qzd5DK2BZ https://t.co/rfaPPWBwjc","1892862031302189267","https://pbs.twimg.com/media/GkTL_GbWMAAlLM1.jpg","","es","Online ","0","0","0","https://x.com/campusbigdata/status/1892862031302189267","751352816762023936","campusbigdata"
"1894020918344667551","Mon Feb 24 13:45:50 +0000 2025","45"," Meet the projects in our acceleration program! We focus on Legal Support Fundraising Preparation Data Room Setup and Product Packaging. In short we help projects polish their business secure the right partnerships and get ready for the next big step. CatScope ( https://t.co/V6kImEbXJW","1894020918344667551","https://pbs.twimg.com/media/GkjoteUXEAAAYbx.jpg","","en","Solana Beach, CA","3","22","29","https://x.com/venture_launch/status/1894020918344667551","1776614603717283840","venture_launch"
"1893308879620186452","Sat Feb 22 14:36:27 +0000 2025","342","85.65 GB Paid Courses Collection FREE for 1000 people! Data Science Python AI Java Big Data Analytics ️ Google Cloud ML &amp; DL Ethical Hacking How to get it: 1️⃣ Follow 2️⃣ Like &amp; RETWEET 3️⃣ Reply Send https://t.co/m5uq4x1QvF","1893308879620186452","https://pbs.twimg.com/media/GkZiZG9awAAQu1L.jpg","","en","Australia ","3","310","211","https://x.com/shamimai1/status/1893308879620186452","1650358600316129282","shamimai1"
"1892650425611878443","Thu Feb 20 18:59:59 +0000 2025","442","They profit off your data. They control your connection. They lock you in. It s time for a network built for you not Big Wireless. World Mobile's new Phone Plans are here. No contracts. No data exploitation. Own your network &amp; earn rewards. https://t.co/gZEGgPh5dS https://t.co/wjfRowIjtm","1892650425611878443","https://pbs.twimg.com/ext_tw_video_thumb/1892650318913064960/pu/img/k71z-iD1vfkrx7_N.jpg","","en","","27","30","147","https://x.com/WorldMobileTeam/status/1892650425611878443","1082320694548066305","WorldMobileTeam"
"1891873528791674960","Tue Feb 18 15:32:53 +0000 2025","20","An expansion of the US s biggest strategic critical-minerals project in Africa is at risk because of the Trump administration's sweeping freeze on foreign aid. : https://t.co/CHuQ2kMe13 https://t.co/r0KhbuQo1D","1891873528791674960","https://pbs.twimg.com/media/GkFH31tX0AAS9Lp.jpg","","en","","0","2","8","https://x.com/BBGVisualData/status/1891873528791674960","1433652877","BBGVisualData"
"1894683910476353581","Wed Feb 26 09:40:20 +0000 2025","2","US big tech has added $8 Trillion of value since ChatGPT was released! #MWC25 via @VisualCap &amp; Bloomberg aka @business for data https://t.co/yirJKT8Bc0","1894683910476353581","https://pbs.twimg.com/media/GktEmgrXUAEv2ph.png","","en","Global & North America ","0","0","1","https://x.com/JimHarris/status/1894683910476353581","15066876","JimHarris"
"1892268183614357756","Wed Feb 19 17:41:06 +0000 2025","13","Biggest-ever AI biology model writes DNA on demand https://t.co/9XJXjs5TO6 An artificial-intelligence network trained on a vast trove of sequence data is a step towards designing completely new genomes. https://t.co/jrLVoyI9MF","1892268183614357756","https://pbs.twimg.com/media/GkKv3IfbUAQMe3t.jpg","","en","Pune, India","1","0","6","https://x.com/aparanjape/status/1892268183614357756","14175873","aparanjape"
"1893694530613875029","Sun Feb 23 16:08:53 +0000 2025","9","Some pretty big things happening in crypto this week: - ETH Denver kicks off - PCE Data release on Friday - New Home Sales data on Wednesday Let's go over why all of this is important and how we can prepare for the coming week: https://t.co/xgCZtag0jT","1893694530613875029","","","en","","0","2","1","https://x.com/TylerHillYT/status/1893694530613875029","1345977251679100928","TylerHillYT"
"1894715983404716112","Wed Feb 26 11:47:47 +0000 2025","1"," 𝗢𝗽𝗲𝗻 𝗖𝗹𝗮𝘀𝘀 | 𝗗𝗼𝘀 𝗗𝗮𝗱𝗼𝘀 𝗮𝗼 𝗚𝗼𝗹𝗼: 𝗔 𝗥𝗲𝘃𝗼𝗹𝘂𝗰̧𝗮̃𝗼 𝗱𝗼 𝗙𝘂𝘁𝗲𝗯𝗼𝗹 𝗰𝗼𝗺 𝗕𝗶𝗴 𝗗𝗮𝘁𝗮 04/03 ⏰ 19h Online | Inscrição gratuita Como o Big Data está a redefinir o jogo dentro e fora das quatro linhas https://t.co/DLUDs6hbid https://t.co/q6myNJkhN7","1894715983404716112","https://pbs.twimg.com/media/GktiJUYWkAAYxyh.jpg","","pt","Online","0","0","2","https://x.com/MasterBDFutebol/status/1894715983404716112","1464204263383572480","MasterBDFutebol"
"1893380007960973450","Sat Feb 22 19:19:05 +0000 2025","14","#3D printing the future of boatbuilding by @TechBurritoUno #3Dprinted #EmergingTech #Innovation #Tech #Technology cc: @ravikikan @bigdata @meisshaily https://t.co/LDqy9smDe1","1893380007960973450","https://pbs.twimg.com/ext_tw_video_thumb/1893379990890180608/pu/img/zsrehXBh0pavCm_i.jpg","","en","The Netherlands","0","1","10","https://x.com/Ronald_vanLoon/status/1893380007960973450","555031989","Ronald_vanLoon"
"1891958358724444553","Tue Feb 18 21:09:58 +0000 2025","39","those who expose big tech's data abuses deserve protection not persecution. we must stand with the brave individuals who risk everything to reveal how corporations exploit our digital lives. the next generation of tech leaders will be defined by transparency not secrecy.","1891958358724444553","","","en","The Decentralized Metaverse","1","2","17","https://x.com/kAIser16z/status/1891958358724444553","1870309010320056320","kAIser16z"
